GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_04021	152.92	179.59	114.36	171.50	147.01	133.13	129.52	116.93	147.94	243.08	162.74	141.52	163.19	326.27	514.00	149.47	114.16	125.89	124.33	580.17	187.94	181.48	149.52	203.56	416.59	451.45	435.30	435.45	404.58	355.27	396.95	385.78	383.23	347.50	369.62	376.26	275.93	296.97	336.36	371.73	481.52	404.18	471.95	434.87	407.86	507.15	348.37	410.45	456.04	380.47	454.10	361.83	365.47	372.97	363.02
CLUG_04022	121.59	139.42	100.86	143.91	137.78	114.50	105.69	98.08	127.85	219.22	128.88	109.53	139.49	259.72	411.45	110.80	100.24	110.24	110.12	487.58	166.06	150.12	119.65	160.70	369.10	399.39	395.62	392.78	326.81	336.22	340.17	342.96	336.88	313.92	321.75	342.81	215.76	263.69	277.04	316.50	389.94	359.81	423.96	368.97	347.57	441.93	286.13	355.57	381.77	340.23	352.75	279.80	337.71	331.49	316.16
CLUG_04023	136.38	162.17	114.31	156.84	158.78	141.15	115.75	111.06	136.38	244.46	148.81	127.84	148.31	284.58	453.45	123.72	111.56	117.14	123.41	539.55	178.15	163.64	133.97	176.82	387.14	421.88	445.88	424.18	371.71	348.61	373.01	377.30	384.14	333.26	353.03	371.46	255.10	278.97	321.29	345.28	428.43	397.93	463.38	388.03	371.10	482.29	331.52	372.27	416.66	348.90	384.51	307.06	341.58	334.38	342.08
CLUG_04024	132.35	156.80	119.76	159.65	152.25	127.26	112.94	108.02	136.63	246.51	147.93	127.11	156.29	296.84	452.95	123.02	107.05	123.41	122.43	543.64	184.53	166.52	136.93	184.97	399.44	423.70	426.45	423.96	373.77	355.52	359.46	359.81	377.96	345.24	350.86	374.62	259.93	293.82	321.05	349.24	433.21	389.85	458.94	395.27	388.59	478.09	330.74	375.89	402.83	346.15	398.94	315.37	348.31	357.97	334.55
CLUG_04025	134.62	157.87	113.27	149.49	155.23	125.76	106.63	98.21	138.85	228.31	134.04	126.66	147.42	281.46	411.81	121.55	104.05	116.65	109.52	506.64	172.86	161.98	134.81	169.26	387.33	416.77	431.80	415.36	376.60	338.04	348.20	367.29	361.36	329.87	334.70	363.35	310.39	309.23	304.93	350.04	450.16	390.72	460.96	384.40	385.18	444.36	339.86	372.30	409.51	346.44	386.62	322.04	344.81	335.13	322.67
CLUG_04026	139.59	169.16	122.12	162.05	158.43	137.04	128.20	111.35	143.23	256.56	154.91	141.53	165.25	308.86	499.17	133.64	129.30	125.79	123.99	561.72	212.91	170.26	142.87	190.27	423.33	449.96	453.59	441.39	406.67	370.73	362.40	376.48	399.95	354.14	367.26	398.46	258.71	277.31	323.37	367.56	438.26	403.74	446.21	396.40	390.20	500.44	355.27	403.78	429.26	369.18	416.07	330.70	354.94	362.24	329.94
CLUG_04027	140.28	164.47	116.33	168.14	148.47	123.84	112.31	109.42	142.28	248.27	150.52	130.19	157.21	308.79	467.80	123.87	113.14	126.42	115.09	551.50	180.57	164.96	140.80	184.68	402.13	431.98	448.28	421.37	382.02	353.19	365.28	377.11	379.00	353.65	381.29	375.31	285.62	314.82	316.68	347.67	441.01	396.27	471.29	404.15	386.53	499.20	344.57	393.65	413.24	363.35	409.41	331.61	355.88	351.79	338.26
CLUG_04028	137.49	161.08	126.49	162.79	144.83	127.25	115.19	116.69	147.51	237.94	138.61	129.55	153.38	295.62	438.38	124.81	103.10	127.64	113.11	538.93	186.57	167.62	140.09	191.32	412.96	424.53	437.82	430.32	382.95	350.42	351.91	368.42	379.29	328.75	365.99	362.57	250.12	281.17	314.74	371.74	435.79	388.44	467.52	398.35	382.44	474.28	362.31	389.27	405.58	362.96	398.44	324.65	352.51	350.43	339.85
CLUG_04029	124.65	147.75	113.11	151.04	138.73	118.95	110.53	98.70	126.77	230.52	145.30	114.42	155.85	287.21	426.49	119.04	109.98	122.13	111.18	512.21	177.38	152.62	132.70	178.38	392.23	419.37	423.32	402.50	367.19	351.73	348.62	370.70	360.12	332.88	351.95	369.84	249.98	263.78	312.90	352.43	422.47	394.42	442.27	367.53	383.09	487.84	329.98	364.91	416.64	335.90	388.65	302.22	351.18	337.10	327.55
CLUG_04030	127.38	157.99	114.61	165.29	156.43	122.73	108.52	112.43	128.60	250.00	137.99	118.77	148.80	295.45	447.56	125.69	108.72	115.77	117.16	544.21	178.53	165.19	131.40	188.69	405.89	413.99	423.38	432.18	387.00	338.47	352.93	369.53	371.34	343.12	348.15	360.08	256.09	276.96	307.36	364.43	422.50	380.25	451.86	388.14	376.59	475.97	328.66	378.40	403.93	343.58	399.38	323.74	361.31	362.52	327.42
CLUG_04031	115.77	146.96	107.82	131.53	126.31	106.23	105.77	87.26	115.22	213.44	130.66	113.91	129.56	257.21	369.16	107.98	105.29	106.43	105.75	499.63	156.28	141.02	129.03	156.01	375.74	368.76	395.77	401.05	334.36	323.02	324.07	331.87	347.83	306.35	354.22	353.38	219.27	247.93	284.55	320.05	380.87	361.82	418.49	363.84	357.70	474.00	304.32	358.93	384.57	334.32	361.41	291.20	343.36	313.84	306.52
CLUG_04032	117.55	150.60	112.41	153.06	146.43	130.17	115.71	99.79	132.42	251.58	132.97	123.75	160.52	285.27	435.77	117.57	110.26	115.53	113.25	523.04	182.65	161.47	132.65	171.90	395.16	417.43	431.42	405.75	360.71	339.85	360.53	362.34	357.16	341.56	367.10	387.54	232.72	253.68	305.21	349.28	427.12	382.64	455.02	390.49	381.05	468.10	328.58	384.43	405.53	351.32	389.45	303.31	356.34	351.15	335.01
CLUG_04033	140.25	165.10	112.17	166.41	156.30	125.12	113.43	106.56	140.93	249.81	144.99	129.67	168.63	305.44	451.51	136.00	108.33	116.39	121.02	555.09	184.89	169.87	148.50	185.09	401.57	440.07	436.72	423.25	371.64	359.33	375.75	362.98	372.73	355.02	357.38	373.87	241.76	280.29	324.48	359.31	454.36	392.13	461.98	395.64	388.02	476.86	330.75	369.79	413.95	358.41	405.72	323.20	357.61	358.24	335.82
CLUG_04034	123.67	162.54	124.17	149.84	146.85	130.33	114.03	117.13	128.05	241.19	139.09	123.62	158.22	303.40	454.97	123.05	108.25	126.80	123.25	543.30	181.32	164.17	137.38	172.95	392.72	429.62	447.27	422.80	365.65	344.73	360.89	375.60	382.60	338.50	374.40	375.48	242.22	272.55	311.61	362.03	440.17	414.30	462.20	401.32	379.98	500.07	324.40	377.39	419.90	333.55	415.57	313.13	350.49	340.77	348.42
CLUG_04035	134.97	152.31	107.98	158.99	143.33	127.35	113.17	100.66	127.30	246.47	138.56	123.05	146.02	299.12	434.17	125.45	107.47	119.20	116.40	526.62	174.84	161.47	139.74	174.87	406.78	422.52	433.83	417.82	370.50	341.43	339.65	361.27	371.86	325.73	332.33	358.10	254.36	282.04	318.30	343.21	436.01	375.68	459.41	377.53	382.17	482.58	331.35	385.65	417.26	347.01	393.29	313.73	346.71	353.30	337.72
CLUG_04036	119.24	153.08	111.27	151.84	140.82	121.93	110.73	98.03	127.94	232.54	136.35	120.44	150.31	279.50	432.55	120.30	102.66	118.67	109.58	523.01	175.88	160.20	138.29	173.77	394.87	416.71	414.67	398.39	372.87	330.36	364.29	358.73	366.82	329.93	353.04	365.38	252.59	291.45	319.60	349.97	435.42	390.14	458.81	385.75	383.85	489.34	341.03	383.22	410.91	357.10	409.05	319.46	340.56	343.54	322.75
CLUG_04037	133.23	156.80	117.95	159.12	160.06	128.21	118.09	104.73	130.30	235.11	140.07	115.16	152.72	295.82	444.82	119.55	107.71	122.80	117.49	538.40	187.47	168.48	138.22	187.39	392.58	431.72	425.09	432.45	385.17	357.95	361.05	367.88	368.39	338.67	370.19	369.57	276.46	285.42	325.50	355.34	453.90	394.38	465.70	396.10	384.59	485.57	339.30	396.25	413.15	359.40	400.47	323.58	344.13	352.15	333.15
CLUG_04038	130.84	150.50	106.10	158.76	135.19	124.36	115.87	98.25	129.99	235.74	141.40	121.82	151.64	278.45	424.89	106.28	106.68	118.13	117.68	525.76	179.71	163.93	134.67	179.56	402.78	430.56	421.24	426.28	374.53	350.73	365.66	364.99	390.49	342.07	356.11	370.67	274.85	307.21	317.67	373.38	463.28	381.30	465.98	394.30	377.63	492.98	340.84	403.60	425.14	360.61	405.26	338.67	367.74	353.98	350.22
CLUG_04039	137.15	164.55	119.64	169.37	155.32	131.03	119.47	108.87	132.62	253.63	153.40	129.67	163.73	302.62	465.96	128.00	113.02	125.26	120.63	557.88	185.35	170.61	142.45	191.79	398.15	427.75	450.06	430.96	381.32	349.94	368.62	366.90	369.26	351.29	369.07	382.33	261.37	291.90	321.06	357.07	456.57	400.64	474.64	399.28	396.54	490.20	341.87	397.53	431.93	365.45	419.92	316.48	362.95	366.42	349.89
CLUG_04040	133.14	159.49	123.66	159.90	154.63	131.41	108.60	109.40	134.53	245.49	152.46	126.07	154.86	303.98	450.49	126.63	112.30	123.27	121.35	555.05	175.49	176.39	142.64	188.04	415.64	442.42	465.93	434.31	390.45	379.56	371.66	380.91	386.50	354.97	384.58	382.55	272.48	283.73	339.73	377.93	487.59	405.62	485.61	420.98	402.46	503.14	362.01	408.18	450.97	376.45	427.35	336.36	372.67	360.83	361.25
CLUG_04041	122.69	163.11	109.71	150.53	145.63	128.39	112.85	102.28	126.51	230.53	136.70	120.64	151.29	278.52	430.90	117.48	106.05	119.19	109.97	527.17	171.63	162.27	130.74	183.99	377.84	414.13	427.47	409.43	374.92	344.59	346.88	361.69	360.74	341.08	366.38	365.15	266.17	290.56	323.29	362.27	455.30	380.69	459.88	385.88	385.01	482.77	341.31	379.79	428.35	369.94	393.30	308.67	351.58	351.33	339.36
CLUG_04042	119.56	152.14	119.76	154.37	142.35	116.12	108.96	110.77	126.57	228.22	137.96	119.48	140.77	278.40	424.44	109.84	113.69	117.94	114.42	529.06	177.10	168.29	141.74	178.50	397.06	455.74	450.39	431.83	397.62	359.91	364.33	373.63	386.49	350.71	371.52	384.20	384.20	389.03	346.20	400.13	509.48	418.64	466.23	419.42	396.68	517.56	378.41	408.47	466.99	394.95	435.56	355.47	380.80	382.76	364.27
CLUG_04043	131.65	158.89	108.24	148.33	150.71	127.17	113.84	101.76	133.31	241.62	145.47	118.88	149.87	280.66	444.06	135.81	101.06	110.38	109.32	527.82	179.70	164.85	141.44	182.38	397.32	422.17	430.41	402.94	385.48	326.76	364.25	380.75	367.30	331.79	369.38	374.50	292.87	310.18	305.96	358.23	493.21	380.23	475.39	386.81	379.03	483.04	336.72	390.45	412.46	379.27	415.76	334.06	353.60	340.38	336.00
CLUG_04044	136.98	163.72	120.04	158.68	151.01	130.48	116.54	104.98	139.35	244.47	148.68	125.59	150.63	302.96	463.86	131.94	103.18	124.90	114.75	545.35	194.55	170.60	139.34	193.37	419.41	441.22	451.42	425.52	382.94	363.43	359.61	377.65	368.03	348.59	371.18	389.51	258.33	288.25	331.15	380.96	467.40	399.86	472.41	426.35	380.07	487.18	353.89	399.93	439.95	358.61	425.41	340.10	369.63	362.21	350.31
CLUG_04045	135.35	159.32	120.77	159.29	146.35	126.67	115.01	111.70	133.90	241.04	146.43	123.92	155.32	295.15	443.07	119.92	116.17	122.17	115.33	526.77	180.49	173.85	140.83	194.26	413.19	438.90	442.04	431.93	399.39	360.46	345.30	383.80	371.31	352.50	386.41	380.97	280.59	314.56	330.10	370.57	476.96	396.18	472.56	394.78	391.44	504.92	346.99	421.28	432.01	372.92	421.14	343.50	366.54	354.76	337.72
CLUG_04046	140.34	173.90	116.44	167.16	157.33	132.51	123.49	112.80	136.81	247.16	159.20	124.20	158.56	329.89	463.05	129.91	122.85	128.22	128.13	550.24	186.58	184.18	146.63	193.17	423.73	444.52	466.43	442.91	413.25	369.31	380.44	402.88	386.63	363.44	381.36	394.85	263.62	302.62	342.78	390.42	489.34	412.61	492.88	403.29	398.00	497.87	364.12	414.69	444.85	373.53	428.78	338.62	365.37	392.55	383.35
CLUG_04047	134.16	179.32	116.78	175.62	148.23	142.79	123.67	100.85	151.17	242.02	153.95	126.42	162.67	291.13	430.38	126.49	120.46	135.60	126.31	556.02	200.18	167.72	142.86	183.36	432.56	446.39	442.95	443.43	414.20	370.34	384.23	406.18	381.04	375.22	389.80	383.79	266.57	296.22	354.03	386.62	490.37	418.67	485.56	416.94	388.00	530.64	366.36	423.35	448.02	396.06	438.23	359.43	370.52	387.44	361.39
CLUG_04048	139.33	186.42	119.55	163.35	146.38	133.59	115.48	114.08	140.83	262.56	154.46	131.04	154.76	308.33	469.57	128.37	115.25	129.82	120.42	564.99	189.46	182.40	145.78	194.14	431.66	471.79	471.12	455.20	423.68	390.72	378.64	396.04	392.06	369.49	384.13	403.86	307.49	309.37	356.39	410.04	521.46	421.59	506.02	410.05	404.60	531.68	403.30	433.40	487.17	407.31	445.86	370.94	375.33	373.83	370.45
CLUG_04049	153.33	172.72	134.69	173.90	170.16	134.61	115.90	111.80	147.78	256.24	150.33	132.45	156.58	308.57	482.26	138.67	115.95	127.97	120.52	571.60	197.78	180.15	147.00	200.76	418.94	456.10	468.44	455.66	414.39	364.49	378.89	396.32	388.23	364.98	409.42	418.17	268.59	292.00	381.00	375.94	502.33	431.43	511.52	420.68	409.53	548.60	375.95	427.67	474.28	399.72	429.09	354.77	384.34	367.57	377.36
CLUG_04050	132.14	174.17	116.64	162.26	155.23	135.23	123.50	103.97	153.33	277.40	154.32	136.27	171.05	304.11	478.06	154.80	130.84	135.73	132.05	565.31	192.80	189.13	131.81	208.56	440.54	486.87	467.50	467.36	417.94	380.08	385.73	420.44	382.47	344.09	360.91	409.60	275.07	311.91	362.26	401.52	506.52	480.60	492.15	448.67	406.01	543.50	398.29	447.00	478.75	398.40	471.00	361.29	415.38	379.30	380.78
CLUG_04051	129.44	167.91	124.42	171.66	147.54	127.82	118.06	105.98	141.91	246.12	148.66	126.51	145.55	280.79	475.76	123.18	113.55	117.57	117.86	514.23	203.85	170.84	152.00	190.13	390.44	431.86	459.83	431.78	375.27	354.74	355.84	377.39	379.40	352.37	404.24	381.04	240.97	281.67	332.02	373.81	507.07	411.07	479.13	399.63	389.24	501.96	348.50	401.03	433.58	366.56	428.64	335.11	372.50	341.99	354.98
CLUG_04052	137.81	162.53	124.44	152.52	157.97	131.59	107.73	110.85	126.06	261.99	144.46	123.09	155.00	309.91	439.77	124.56	121.56	131.70	133.90	551.59	184.33	172.27	145.71	188.46	430.94	432.74	440.30	468.18	393.04	389.20	369.96	389.06	399.30	370.20	356.90	377.90	299.94	300.61	376.08	386.88	516.52	429.80	504.22	396.88	408.92	528.31	377.01	427.80	480.25	400.51	463.99	355.70	368.97	366.10	376.66
CLUG_04053	133.91	163.60	122.07	149.30	149.24	122.61	119.05	104.75	117.81	253.63	151.28	129.11	154.90	289.98	422.76	118.61	118.56	141.25	114.36	537.34	183.31	175.18	133.70	184.11	430.48	443.89	448.49	456.77	406.44	372.89	375.44	373.42	366.97	364.13	377.52	402.81	305.17	309.32	359.51	396.18	505.10	443.55	499.21	417.23	400.39	518.24	375.22	402.04	469.73	385.32	432.30	360.01	370.32	382.58	377.97
CLUG_04054	137.91	160.55	119.03	162.88	166.19	118.47	114.00	112.77	137.40	255.07	147.05	122.27	163.48	297.17	442.91	118.56	116.05	117.81	116.04	533.62	180.96	183.69	136.04	185.71	416.64	436.97	439.31	415.81	397.17	374.92	365.18	387.51	386.43	357.95	374.62	402.31	263.64	287.24	341.36	384.35	504.33	388.76	486.11	407.79	392.31	518.49	326.23	398.74	451.47	384.51	427.86	341.66	369.89	373.52	384.36
CLUG_04055	137.74	179.19	126.27	168.14	160.34	137.44	123.39	111.67	144.09	257.87	158.61	130.96	166.23	306.80	478.49	136.73	117.28	131.19	130.10	562.77	196.62	186.10	145.33	200.09	422.67	455.04	475.86	456.30	421.50	397.96	376.67	393.50	397.81	365.61	391.01	410.82	276.24	302.06	342.50	399.76	513.56	426.33	501.23	420.59	410.11	531.66	368.17	431.16	464.47	401.67	460.85	359.60	383.01	380.21	366.55
CLUG_04056	136.88	180.59	132.44	176.88	173.20	140.98	126.59	117.70	146.32	269.45	165.71	130.27	168.60	327.31	500.75	146.74	123.88	127.54	133.30	590.94	210.82	193.72	153.37	206.44	449.26	497.45	485.76	471.11	445.61	399.84	391.88	422.78	405.69	380.14	417.88	423.71	311.60	340.83	386.53	432.67	536.10	457.33	542.22	451.18	419.39	554.70	421.31	437.13	518.39	433.93	469.79	384.96	397.34	392.88	397.87
CLUG_04057	134.30	178.65	131.28	177.05	152.22	143.85	107.33	122.49	141.46	256.76	158.88	140.76	182.41	318.13	498.30	132.27	133.97	131.51	150.81	614.12	205.93	187.54	151.46	213.34	407.39	452.87	474.92	491.40	450.64	393.68	400.92	401.31	389.75	392.07	418.13	403.72	305.11	317.74	345.63	417.13	534.58	418.39	540.45	438.69	400.51	557.17	379.57	461.30	515.82	429.07	471.90	362.18	397.03	409.55	391.29
CLUG_04058	119.23	154.04	107.46	151.61	137.40	117.01	111.79	101.39	126.33	222.66	127.83	117.04	134.96	270.90	355.68	111.71	96.34	112.42	117.91	514.63	168.04	156.38	126.34	183.96	366.62	426.79	415.27	401.43	395.23	354.66	335.28	358.46	340.42	331.32	388.70	376.41	329.51	366.85	332.46	371.47	503.45	389.11	446.20	394.52	397.89	499.68	327.76	402.47	423.83	355.53	401.85	323.19	361.90	339.25	362.32
CLUG_04059	135.01	167.43	119.29	165.28	153.75	131.67	117.62	111.47	136.97	254.45	146.09	132.34	168.35	313.99	469.73	128.04	116.55	128.34	131.58	566.26	193.58	184.51	151.13	201.45	433.97	478.45	469.00	446.30	424.29	386.89	371.55	409.72	384.31	367.12	414.46	405.23	341.53	359.41	368.30	418.12	545.27	437.26	507.17	407.79	418.56	546.21	385.87	443.16	483.51	416.23	471.59	375.98	394.51	379.28	388.47
CLUG_04060	123.69	163.33	122.72	147.86	159.19	135.08	117.19	94.49	140.87	241.20	133.95	124.78	161.93	282.50	446.72	125.33	117.42	123.84	119.26	510.18	185.07	155.82	144.86	186.86	379.44	447.86	456.66	414.01	388.53	349.56	357.34	388.45	353.69	337.75	392.45	393.25	246.42	284.75	359.91	401.06	475.75	437.52	490.08	408.45	384.46	524.19	360.92	405.53	476.68	412.92	416.09	340.57	368.65	356.73	366.70
CLUG_04061	147.22	180.80	131.50	175.68	162.21	153.72	130.94	122.56	158.63	283.84	140.45	134.00	173.33	344.25	519.18	145.93	130.85	125.47	130.72	595.87	207.44	202.88	163.24	220.99	459.77	474.91	488.05	455.21	436.72	389.88	407.53	414.98	408.64	374.79	416.45	438.08	283.82	285.56	388.50	464.82	571.53	476.62	534.13	453.59	420.78	556.52	411.05	496.13	513.95	433.82	499.69	383.09	400.19	365.52	414.81
CLUG_04062	141.48	176.88	130.24	180.48	165.79	137.00	120.45	109.53	146.85	265.43	163.90	139.27	164.98	327.20	498.45	141.61	122.50	137.96	128.81	580.02	211.49	183.41	146.90	206.07	438.30	490.94	484.08	456.61	442.27	391.01	392.28	416.07	397.76	383.43	416.36	429.45	287.94	300.42	377.36	432.97	549.88	450.71	537.29	438.61	418.44	557.94	396.16	455.08	500.65	431.91	488.27	384.77	406.09	396.49	394.13
CLUG_04063	137.53	165.26	120.31	172.80	161.64	139.09	114.97	110.36	145.76	257.34	147.99	126.00	145.37	298.36	463.16	135.93	117.87	129.12	123.91	559.94	193.46	184.28	140.17	202.42	405.03	469.72	450.42	422.85	449.81	386.97	381.78	383.53	366.65	362.10	402.09	420.01	321.51	325.49	377.67	420.04	550.81	430.74	507.70	410.06	422.78	519.37	396.75	441.39	491.75	409.35	473.58	359.20	377.16	386.59	385.55
CLUG_04064	151.41	185.87	138.22	191.20	173.34	149.44	124.83	122.26	165.31	268.98	160.00	145.88	172.29	347.06	526.40	149.78	129.10	133.02	135.96	594.07	210.84	193.11	165.09	226.26	429.73	492.32	481.26	464.78	446.02	399.59	408.73	431.26	403.94	375.91	424.44	422.92	291.87	310.94	386.81	442.85	565.93	450.59	543.33	451.41	414.79	564.74	399.18	461.47	512.64	436.47	490.69	382.72	397.79	404.95	405.55
CLUG_04065	143.66	172.64	134.58	166.99	166.33	149.42	121.07	109.61	149.44	251.41	154.12	130.54	164.90	316.35	493.89	136.58	126.18	129.76	126.56	571.16	205.80	182.65	158.68	214.14	440.60	493.31	482.09	464.84	425.04	397.45	393.72	415.86	387.40	386.77	431.06	425.45	332.54	336.89	395.43	445.34	560.15	454.35	549.72	431.02	435.62	551.73	416.29	473.61	500.11	442.61	502.32	383.58	398.70	396.71	394.77
CLUG_04066	128.68	176.06	134.92	164.73	146.11	140.48	110.03	107.64	147.13	248.62	139.86	124.26	160.07	293.67	463.22	135.21	109.55	116.61	116.60	536.21	205.19	189.35	152.55	203.75	414.48	483.06	471.87	449.03	447.89	384.53	375.22	413.69	370.57	386.10	409.44	424.19	280.71	298.62	368.87	418.65	549.67	448.18	511.37	425.27	403.06	538.50	393.76	455.69	503.71	419.28	484.86	370.83	379.95	374.84	391.36
CLUG_04067	128.11	164.72	117.26	159.77	155.12	151.89	108.06	108.57	146.61	253.70	132.51	121.63	150.97	287.40	447.22	118.00	137.09	141.59	120.12	528.85	200.54	162.91	143.75	198.22	411.39	470.77	458.39	422.47	432.90	358.30	363.96	398.92	359.25	383.01	383.37	406.85	324.53	323.65	354.86	410.48	555.30	412.26	519.85	413.33	400.03	546.67	369.58	435.98	474.04	405.27	450.77	350.13	394.14	371.22	359.64
CLUG_04068	130.74	180.32	126.60	170.91	156.38	147.42	124.79	112.71	145.92	255.07	153.82	122.10	151.03	308.28	465.36	130.84	123.81	125.10	132.85	548.33	203.03	183.95	149.34	211.01	419.05	495.28	500.71	466.95	449.46	389.88	376.30	418.32	389.70	384.94	441.71	427.40	332.32	330.50	392.72	426.12	551.31	435.43	518.67	444.82	425.41	545.48	411.00	465.43	498.67	419.83	474.04	379.17	401.79	390.24	408.46
CLUG_04069	147.66	183.00	131.21	176.63	167.49	149.47	121.48	118.25	143.15	270.84	162.66	143.13	159.96	333.78	497.78	134.11	128.23	123.07	129.44	590.00	211.43	194.38	150.25	219.40	440.52	506.88	494.98	466.39	460.03	410.22	405.95	426.67	400.51	388.65	448.87	457.48	344.13	353.49	393.52	446.03	589.89	473.51	551.17	431.90	428.60	570.69	419.56	472.34	527.08	470.16	516.31	398.33	413.33	414.04	423.25
CLUG_04070	128.13	171.32	118.30	161.40	154.69	139.81	116.66	119.22	141.49	257.19	152.90	117.42	164.21	309.94	449.79	117.30	115.60	122.55	125.72	546.55	205.49	171.71	158.00	197.79	422.20	480.72	475.69	441.23	428.47	377.65	381.38	406.30	374.68	362.23	429.95	398.84	297.98	298.94	378.34	413.70	561.62	454.56	513.47	425.07	404.27	526.37	414.10	453.71	510.12	445.59	462.36	389.51	370.94	387.33	390.90
CLUG_04071	34.82	47.45	35.36	43.13	39.06	36.60	30.00	28.45	33.60	55.16	35.39	35.32	44.85	85.75	137.59	37.04	30.77	32.43	29.10	140.24	49.75	46.21	39.33	220.70	103.93	121.83	116.16	111.07	111.12	98.40	99.82	105.77	95.47	87.07	101.11	97.50	64.02	65.97	385.73	452.91	575.73	466.25	548.39	454.14	98.79	133.08	433.39	468.24	545.09	462.04	514.33	395.36	102.88	92.99	413.81
CLUG_04072	126.09	156.25	125.32	154.47	154.28	134.43	112.39	100.90	138.99	246.42	148.62	126.17	150.70	285.90	455.46	120.67	111.55	120.60	131.64	533.50	199.72	177.32	136.10	212.94	424.26	480.09	461.85	435.34	441.37	380.97	371.41	402.62	399.75	373.53	404.84	418.31	310.02	303.45	400.46	445.27	578.59	463.31	520.42	432.08	401.08	528.93	426.00	455.34	524.04	465.83	481.36	399.57	387.77	383.72	416.49
CLUG_04073	125.69	157.23	110.75	151.75	133.82	131.14	109.38	107.23	126.97	226.25	133.47	126.04	126.29	278.60	379.45	105.27	110.94	118.65	100.80	515.12	185.16	178.65	143.94	184.73	411.44	480.36	467.09	450.76	456.26	356.34	387.38	412.67	378.34	384.79	407.41	416.22	397.26	413.08	398.60	462.98	608.55	453.81	533.57	408.95	436.18	541.01	421.49	444.34	535.01	441.00	491.62	397.25	390.28	391.44	403.25
CLUG_04074	123.34	168.89	114.26	163.92	161.04	145.17	117.66	95.22	133.66	247.98	141.29	127.17	152.27	303.11	434.25	127.08	116.01	116.06	124.45	531.57	199.83	175.55	148.32	211.76	423.91	471.76	474.72	445.28	447.25	397.05	380.97	410.45	367.93	358.31	418.85	417.67	346.17	358.80	376.79	445.83	585.38	429.02	527.81	424.58	398.83	527.20	397.63	460.18	509.70	423.53	490.83	382.14	382.53	372.56	385.87
CLUG_04075	140.48	183.22	140.19	177.84	160.28	150.49	120.49	120.32	150.10	254.07	161.22	131.65	174.71	319.08	509.43	131.80	124.92	131.16	136.98	572.71	215.21	188.91	163.22	222.15	428.45	502.53	474.64	465.30	453.18	402.85	376.77	437.23	383.30	382.03	431.11	440.85	321.25	323.74	405.99	445.28	593.23	454.16	545.02	433.30	411.04	568.60	426.55	482.31	541.08	458.12	503.81	391.33	406.90	390.95	412.51
CLUG_04076	148.97	186.05	146.05	184.76	176.46	150.95	127.93	119.00	150.92	276.08	160.80	140.43	171.75	331.06	545.10	156.08	123.51	130.80	138.86	590.35	217.26	196.24	152.95	230.67	461.30	503.22	502.06	464.39	447.90	401.59	410.18	459.84	402.58	386.28	426.20	446.09	324.54	349.32	412.71	473.99	606.90	471.42	574.64	444.86	448.33	598.47	439.45	472.95	531.49	475.08	518.31	423.18	407.50	417.61	434.79
